Date,Close,High,Low,Open,Volume,simple_return,log_return,sma_20,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower
2018-03-05,10358.849609375,10428.7001953125,10323.900390625,10428.2998046875,194000.0,-0.009513929416818,-0.0095594759578815,10496.46494140625,10526.098411278157,44.20241101275025,-67.48561098112805,-62.7864127316467,-4.6991982494813485,10701.619359434142,10291.310523378357
2018-03-06,10249.25,10441.349609375,10215.900390625,10420.5,222900.0,-0.0105802877257538,-0.0106366569240448,10470.8974609375,10499.731895918332,32.98378645530636,-81.00857622694457,-66.43084543070627,-14.5777307962383,10664.584009476688,10277.210912398312
2018-03-07,10154.2001953125,10243.349609375,10141.5498046875,10232.9501953125,249500.0,-0.0092738302497743,-0.0093170999384615,10445.27998046875,10466.824114908253,30.946306109809328,-98.26263796182138,-72.7972039369293,-25.46543402489209,10663.929417735953,10226.630543201545
2018-03-08,10242.650390625,10270.349609375,10146.400390625,10216.25,226400.0,0.008710700361544,0.008672981093711,10432.5,10445.474236405085,34.12152752177083,-103.60511931935253,-78.95878701341394,-24.646332305938586,10667.389607969577,10197.610392030423
2018-03-09,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500.0,-0.0015426457652466,-0.0015438368683495,10420.007470703125,10424.652843354601,37.135495202718445,-107.87060014853887,-84.74114964043893,-23.129450508099936,10671.022051035097,10168.992890371153
2018-03-12,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400.0,0.019023530088059,0.0188448453263506,10412.235009765625,10424.343085951781,52.156684880675066,-94.46348605290405,-86.68561692293196,-7.777869129972089,10652.184030050137,10172.285989481114
2018-03-13,10426.849609375,10478.599609375,10377.849609375,10389.5,266700.0,0.0005228873803659,0.0005227507223954,10410.82998046875,10424.581802468278,53.37528547363324,-82.44813435629112,-85.83812040960379,3.3899860533126684,10650.053855308131,10171.60610562937
2018-03-14,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400.0,-0.0015296296913748,-0.0015308007692338,10404.3875,10423.278810864156,50.69816812606261,-73.36711974377431,-83.3439202764379,9.976800532663589,10635.805471518112,10172.96952848189
2018-03-15,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900.0,-0.0048746984502608,-0.0048866185464449,10397.35,10417.266580365189,48.871662410540736,-69.46470522121854,-80.56807726539404,11.1033720441755,10624.938952643952,10169.761047356049
2018-03-16,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500.0,-0.0159264097313983,-0.0160545978679463,10379.83251953125,10396.11265753279,35.98827643420847,-78.77803053578282,-80.2100679194718,1.4320373836889786,10613.266153096904,10146.398885965596
2018-03-19,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200.0,-0.0098969006595315,-0.0099462005278247,10361.930029296875,10367.363833005858,27.07816900375498,-93.2260740596048,-82.8132691474984,-10.412804912106395,10625.000712610403,10098.859345983346
2018-03-20,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000.0,0.0029818569358792,0.0029774200184666,10349.227490234374,10344.219621231492,29.853321118482526,-101.08225243656307,-86.46706580531134,-14.615186631251731,10632.693061947195,10065.761918521554
2018-03-21,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800.0,0.0030520864862653,0.0030474383256294,10338.969970703125,10326.22251444754,33.71444238422576,-103.62045501895045,-89.89774364803917,-13.722711370911284,10635.288990829664,10042.650950576586
2018-03-22,10114.75,10207.849609375,10105.400390625,10167.5,230500.0,-0.003988084980675,-0.0039960585982851,10324.8349609375,10306.082274976345,33.52040242805755,-107.65898462032055,-93.44999184249545,-14.208992777825102,10636.006687630363,10013.663234244637
2018-03-23,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700.0,-0.0115376252811487,-0.0116047001015945,10305.60244140625,10276.74584923455,32.9763264042288,-118.90560903811274,-98.54111528161891,-20.36449375649383,10647.72418441519,9963.48069839731
2018-03-26,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600.0,0.0132626450685744,0.0131754661607952,10287.582470703124,10262.831996033641,44.52297584708384,-115.78419272042265,-101.98973076937968,-13.794461951042976,10626.527497166204,9948.637444240045
2018-03-27,10184.150390625,10207.900390625,10139.650390625,10188.0,225700.0,0.0052810034832027,0.0052671078846415,10267.660009765625,10255.338509804247,51.43832089436743,-107.75135437783865,-103.14205549107147,-4.609298886767178,10579.335521243864,9955.984498287386
2018-03-28,10113.7001953125,10158.349609375,10096.900390625,10143.599609375,344400.0,-0.0069176310846069,-0.0069416688147598,10245.630029296875,10241.849146519318,43.698381322258996,-105.84984300184806,-103.6836129932268,-2.1662300086212554,10533.364397954321,9957.89566063943
2018-04-02,10211.7998046875,10220.099609375,10127.75,10151.650390625,225400.0,0.0096996754383196,0.0096529355844099,10231.5775390625,10238.987304440097,49.31929069480848,-95.32817900497139,-102.01252619557573,6.684347190604342,10494.890473357797,9968.264604767204
2018-04-03,10245.0,10255.349609375,10171.0498046875,10186.849609375,205300.0,0.003251160025411,0.0032458864317621,10220.91005859375,10239.55994211247,40.657744751013176,-83.34990041833044,-98.28000104012668,14.930100621796242,10461.879053885665,9979.941063301836
2018-04-04,10128.400390625,10279.849609375,10111.2998046875,10274.599609375,231100.0,-0.0113811234138604,-0.0114463840308595,10209.38759765625,10228.973318161283,35.85883824923005,-82.31674614340227,-95.0873500607818,12.770603917379532,10444.553450066309,9974.221745246192
2018-04-05,10325.150390625,10331.7998046875,10227.4501953125,10228.4501953125,236800.0,0.0194255748599863,0.0192393067589805,10213.1826171875,10238.133039348304,46.53129137974079,-64.87405551611118,-89.04469115184769,24.170635635736502,10453.451377149193,9972.913857225807
2018-04-06,10331.599609375,10350.4501953125,10290.849609375,10322.75,200200.0,0.0006246125727966,0.0006244175835545,10222.052587890625,10247.034617446085,48.80214888818964,-49.9543567424098,-81.22662426996011,31.272267527550312,10466.21959120351,9977.88558457774
2018-04-09,10379.349609375,10397.7001953125,10328.5,10333.7001953125,221600.0,0.0046217431767943,0.0046110957157475,10228.887548828125,10259.636045248839,58.571392217310375,-33.886736828626454,-71.75864678169339,37.87190995306693,10482.93561548908,9974.83948216717
2018-04-10,10402.25,10424.849609375,10381.5,10412.900390625,251700.0,0.0022063415808168,0.0022039111834326,10237.657568359375,10273.21832665371,65.45408931259408,-19.085160301261567,-61.22394948560703,42.13878918434546,10503.256838037682,9972.058298681068
2018-04-11,10417.150390625,10428.150390625,10355.599609375,10428.150390625,250400.0,0.0014324199692374,0.0014313950343946,10237.445068359375,10286.926142270024,64.91901294917062,-6.082353680947563,-50.19563032467514,44.11327664372758,10502.431448402845,9972.458688315905
2018-04-12,10458.650390625,10469.900390625,10395.25,10410.650390625,238600.0,0.0039838150015909,0.0039759006232568,10239.035107421874,10303.280832589546,65.29389409927676,7.484886305690452,-38.659526998602026,46.14441330429248,10509.1390299552,9968.931184888548
2018-04-13,10480.599609375,10519.900390625,10451.4501953125,10495.2998046875,213100.0,0.0020986664560156,0.00209646733185,10242.520068359376,10320.16833514054,68.79333005588386,19.780127263249597,-26.971596146231704,46.7517234094813,10523.538684178824,9961.501452539927
2018-04-16,10528.349609375,10540.150390625,10396.349609375,10398.2998046875,195000.0,0.0045560370379273,0.0045456897177942,10250.930029296875,10339.99512316287,79.31778793981243,32.99685305890489,-14.977906305204387,47.974759364109275,10555.823982048907,9946.036076544842
2018-04-17,10548.7001953125,10560.4501953125,10495.650390625,10557.2998046875,206100.0,0.0019329321966454,0.0019310664870136,10268.60751953125,10359.87179670093,76.38705509757003,44.599213707964736,-3.0624823025705616,47.661696010535294,10599.75142591017,9937.46361315233
2018-04-18,10526.2001953125,10594.2001953125,10509.7001953125,10578.900390625,205400.0,-0.0021329642120266,-0.002135242220041,10290.205029296874,10375.7125965687,72.46929435719261,51.386257365113124,7.827265630966176,43.55899173414695,10629.706755643623,9950.703302950125
2018-04-19,10565.2998046875,10572.2001953125,10546.2001953125,10563.650390625,262600.0,0.003714503681244,0.0037076219486611,10312.2525390625,10393.768521151442,80.94000647652794,59.23720049547046,18.109252603867034,41.12794789160343,10663.472673003549,9961.03240512145
2018-04-20,10564.0498046875,10582.349609375,10527.4501953125,10560.349609375,244600.0,-0.0001183118343168,-0.000118318833714,10332.692529296875,10409.985786250114,77.82608695652173,64.61344140392248,27.410090363878126,37.20335104004435,10692.907441316142,9972.47761727761
2018-04-23,10584.7001953125,10638.349609375,10514.9501953125,10592.7998046875,194200.0,0.0019547797489403,0.0019528716532068,10356.1900390625,10426.625253779865,77.37753998573876,69.73658505551066,35.87538930220464,33.86119575330602,10717.853295303521,9994.526782821478
2018-04-24,10614.349609375,10636.7998046875,10569.0,10578.099609375,219200.0,0.0028011576629851,0.0027972417319144,10387.005029296875,10444.503763836545,95.54784238776243,75.32092054757777,43.76449555127927,31.556424996298503,10724.391935306932,10049.618123286818
2018-04-25,10570.5498046875,10612.599609375,10536.4501953125,10612.400390625,189200.0,-0.004126470890766,-0.0041350082660198,10409.0,10456.508148679493,82.24704913110097,75.34375258996442,50.080346959016296,25.263405630948128,10733.114193563224,10084.885806436776
2018-04-26,10617.7998046875,10628.400390625,10559.650390625,10586.5,335100.0,0.004469966167611,0.0044600055402558,10430.682470703125,10471.869258775494,83.96633372816177,78.27225344835824,55.71872825688469,22.553525191473554,10749.438265899655,10111.926675506595
2018-04-27,10692.2998046875,10719.7998046875,10647.5498046875,10651.650390625,0.0,0.0070165195587046,0.0069920183274944,10459.612451171875,10492.862644100447,84.92359465827381,85.61769140353135,61.69852088621403,23.919170517317326,10761.8329916786,10157.39191066515
2018-04-30,10739.349609375,10759.0,10704.599609375,10705.75,173800.0,0.0044003446916887,0.0043906914829232,10485.98994140625,10516.337593174214,85.69463861750619,94.1502247462904,68.18886165822931,25.96136308806109,10789.228007286929,10182.75187552557
2018-05-02,10718.0498046875,10784.650390625,10689.7998046875,10783.849609375,229700.0,-0.001983342144752,-0.0019853115722468,10509.642431640625,10535.548279985003,81.43546527643164,98.06319123923458,74.16372757443037,23.899463664804216,10807.48206148294,10211.802801798309
2018-05-03,10679.650390625,10720.599609375,10647.4501953125,10720.150390625,185200.0,-0.0035826866605626,-0.0035891198524198,10537.204931640625,10549.272290522145,73.23879156312255,96.94817536132177,78.72061713180865,18.22755822951312,10784.177548235708,10290.232315045541
2018-05-04,10618.25,10700.4501953125,10601.599609375,10700.4501953125,186500.0,-0.005749288448515,-0.0057658792280254,10551.859912109376,10555.841596186703,63.36543348479447,90.07172805257323,80.99083931596158,9.080888736611655,10779.910831673355,10323.808992545397
2018-05-07,10715.5,10725.650390625,10635.650390625,10653.150390625,168400.0,0.0091587596826219,0.0091170725845766,10571.054931640625,10571.047158454636,66.57814240929002,91.4155744283089,83.07578633843104,8.339788089877857,10785.250516635911,10356.859346645339
2018-05-08,10717.7998046875,10758.5498046875,10689.400390625,10757.900390625,269800.0,0.0002146241134337,0.0002146010849736,10587.97744140625,10585.023600953004,65.4740202176182,91.61013279544386,84.78265562983361,6.827477165610247,10791.620321000439,10384.334561812062
2018-05-09,10741.7001953125,10766.25,10689.849609375,10693.349609375,215400.0,0.0022299717349214,0.0022274890381628,10604.949951171875,10599.945181368194,69.6696295187059,92.62515831476048,86.351156166819,6.274002147941488,10799.809785961172,10410.090116382578
2018-05-10,10716.5498046875,10785.5498046875,10705.0,10779.650390625,192100.0,-0.0023413789407356,-0.0023441242544579,10619.919921875,10611.05038358908,64.16597458758795,90.35854990180815,87.15263491381683,3.2059149879913207,10799.429803833209,10440.410039916791
2018-05-11,10806.5,10812.0498046875,10724.4501953125,10741.9501953125,203100.0,0.0083935778727175,0.008358547680564,10637.31240234375,10629.664632771073,69.47235333518434,94.72850419121096,88.66780876929565,6.060695421915312,10818.430180528643,10456.194624158858
2018-05-14,10806.599609375,10834.849609375,10774.75,10815.150390625,171400.0,9.217542682682378e-06,9.217500201396874e-06,10653.61240234375,10646.515582923828,68.43021378966887,97.08067648557335,90.3503823125512,6.730294173022145,10834.022925122319,10473.20187956518
2018-05-15,10801.849609375,10929.2001953125,10781.400390625,10812.599609375,254300.0,-0.0004395462191344,-0.00043964284789,10667.28740234375,10661.309299728702,66.24502919028683,97.43829664228906,91.76796517849877,5.670331463790291,10849.175849481268,10485.398955206234
2018-05-16,10741.099609375,10790.4501953125,10699.7001953125,10751.9501953125,231100.0,-0.005624036826737,-0.0056399112687945,10676.907373046875,10668.908376837873,64.35484056570121,91.76192158965932,91.76675646073089,-0.004834871071565772,10852.634807755308,10501.179938338442
2018-05-17,10682.7001953125,10777.25,10664.5,10775.599609375,214100.0,-0.0054370051657959,-0.0054518394722826,10684.732373046874,10670.221883359267,55.36190304070844,81.61025657660684,89.73545648390609,-8.125199907299248,10845.504794475994,10523.959951617755
2018-05-18,10596.400390625,10674.9501953125,10589.099609375,10671.849609375,223000.0,-0.0080784636009318,-0.0081112711974543,10686.28740234375,10663.191265003623,42.22856030401689,65.84232655909727,84.95683049894434,-19.11450393984707,10842.739482109406,10529.835322578096
2018-05-21,10516.7001953125,10621.7001953125,10505.7998046875,10616.7001953125,0.0,-0.007521440524559,-0.0075498691977662,10683.919921875,10649.239734556848,32.86387940610997,46.38034499271271,77.24153339769802,-30.861188404985313,10849.336553274396,10518.503290475604
2018-05-22,10536.7001953125,10558.599609375,10490.5498046875,10518.4501953125,241700.0,0.0019017372016476,0.0018999311888009,10681.519921875,10638.521683200244,36.01452004036692,32.19924439235001,68.23307559662842,-36.033831204278414,10854.229924012285,10508.809919737716
2018-05-23,10430.349609375,10533.5498046875,10417.7998046875,10521.099609375,290900.0,-0.0100933483885982,-0.01014463160082,10672.319921875,10618.695771407365,32.59803787907707,12.23794510767948,57.03404949883864,-44.79610439115916,10876.779884745996,10467.859959004003
2018-05-24,10513.849609375,10535.150390625,10419.7998046875,10464.849609375,297600.0,0.0080054842960344,0.0079736104042513,10669.484912109376,10608.710422642378,42.930638177436975,3.120255410485697,46.25129068116806,-43.13103527068236,10881.325642036272,10457.64418218248
2018-05-25,10605.150390625,10628.0498046875,10524.0,10533.0498046875,260800.0,0.008683858400313,0.0086463705716234,10668.85244140625,10608.371371974055,42.46710131594736,3.224461070400139,37.64592475901448,-34.42146368861434,10881.417195878073,10456.287686934427
2018-05-28,10688.650390625,10709.7998046875,10640.5498046875,10648.349609375,232600.0,0.007873532851907,0.0078426983374126,10668.669970703126,10616.016992797955,48.208728256473094,9.930326347308437,32.10280507667327,-22.172478729364833,10881.15622761832,10456.183713787932
2018-05-29,10633.2998046875,10717.25,10616.099609375,10689.400390625,225800.0,-0.0051784447909389,-0.0051918994055849,10663.36748046875,10617.662974882674,43.5865465504331,10.655611929960287,27.813366447330676,-17.15775451737039,10873.709334457451,10453.02562648005
2018-05-30,10614.349609375,10648.7001953125,10558.4501953125,10579.0,238700.0,-0.0017821556488181,-0.0017837455774774,10658.182470703125,10617.347416262895,43.90868823738264,9.590727652921487,24.16883868844884,-14.578111035527353,10867.96053006029,10448.404411345959
2018-05-31,10736.150390625,10763.7998046875,10620.400390625,10670.099609375,610300.0,0.0114751054687722,0.0114097658238058,10661.007470703125,10628.661985249762,45.96041047496215,18.36342220620645,23.007755392000366,-4.644333185793915,10873.506870005087,10448.508071401164
2018-06-01,10696.2001953125,10764.75,10681.5,10738.4501953125,220600.0,-0.0037210912532843,-0.0037280317361382,10664.90498046875,10635.094195731928,43.938111891486685,21.84043600842415,22.774291515285125,-0.9338555068609757,10876.961323408463,10452.848637529036
2018-06-04,10628.5,10770.2998046875,10618.349609375,10765.9501953125,203800.0,-0.0063293687549125,-0.00634948413268,10660.55498046875,10634.466177090793,41.097061142441,18.91511288257243,22.002455788742587,-3.087342906170157,10871.80913339518,10449.300827542322
2018-06-05,10593.150390625,10633.150390625,10550.900390625,10630.7001953125,167700.0,-0.0033259264595192,-0.0033314696471618,10654.322509765625,10630.531340284528,42.198024941601055,13.58772435368519,20.319509501731112,-6.7317851480459225,10865.820446235348,10442.824573295902
2018-06-06,10684.650390625,10698.349609375,10587.5,10603.4501953125,189900.0,0.0086376570355291,0.0086005659099089,10651.47001953125,10635.685535555049,50.09937271286014,16.55814388969884,19.56723637932466,-3.0090924896258215,10859.5166882771,10443.423350785402
2018-06-07,10768.349609375,10818.0,10722.599609375,10722.599609375,220900.0,0.0078335945201764,0.0078030712197688,10654.060009765624,10648.320209252186,58.78500009978646,25.373559621451932,20.728501027750116,4.645058593701815,10866.75575336243,10441.364266168819
2018-06-08,10767.650390625,10779.4501953125,10709.0498046875,10736.400390625,209400.0,-6.493276828523076e-05,-6.49348765086917e-05,10652.117529296875,10659.684988430548,63.94708019491057,31.93528886004424,22.969858594208944,8.965430265835295,10859.597083789224,10444.637974804526
2018-06-11,10786.9501953125,10850.5498046875,10777.0498046875,10781.849609375,211400.0,0.0017923877528847,0.0017907833428202,10651.13505859375,10671.805484324068,63.91899848564842,38.25189545953981,26.026265967275116,12.225629492264694,10855.700176814202,10446.5699403733
2018-06-12,10842.849609375,10856.5498046875,10789.400390625,10816.150390625,198300.0,0.0051821333231696,0.0051687522786096,10653.18505859375,10688.095400995586,74.30760164997054,47.22409724521822,30.265832222863736,16.95826502235448,10864.80948223081,10441.56063495669
2018-06-13,10856.7001953125,10893.25,10842.650390625,10887.5,213400.0,0.0012773935299743,0.0012765783569831,10658.965087890625,10704.153000454338,72.01003582251991,54.820323764677596,35.17673053122651,19.643593233451085,10886.422210323004,10431.507965458246
2018-06-14,10808.0498046875,10833.7001953125,10773.5498046875,10832.900390625,184300.0,-0.0044811397339686,-0.0044912101364749,10665.232568359375,10714.04793419083,63.78017931497382,56.266107412235215,39.39460590742826,16.871501504806957,10902.15440682285,10428.3107298959
2018-06-15,10817.7001953125,10834.0,10755.400390625,10808.650390625,305400.0,0.0008928891705157,0.0008924907821071,10676.29755859375,10723.919578107181,59.74180497665306,57.527466417732285,43.02117800948906,14.506288408243222,10920.250369698751,10432.344747488747
2018-06-18,10799.849609375,10830.2001953125,10787.349609375,10830.2001953125,196600.0,-0.0016501276255774,-0.0016514905857463,10690.455029296874,10731.151009656496,63.32717040167415,56.43614862454342,45.704172132499934,10.731976492043486,10928.195151929873,10452.714906663876
2018-06-19,10710.4501953125,10789.4501953125,10701.2001953125,10789.4501953125,224500.0,-0.0082778387936898,-0.0083122903559554,10699.142529296874,10729.179503528496,56.9107301116453,47.806403378461255,46.1246183816922,1.6817849967690535,10925.65919192822,10472.625866665529
2018-06-20,10772.0498046875,10781.7998046875,10724.0498046875,10734.650390625,193500.0,0.0057513557555179,0.0057348798513441,10716.2275390625,10733.262389353164,52.82628651738088,45.414333595879725,45.982561424529706,-0.5682278286499809,10905.936140241824,10526.518937883176
2018-06-21,10741.099609375,10809.599609375,10725.900390625,10808.4501953125,223600.0,-0.0028731945983977,-0.0028773301453849,10727.5900390625,10734.008791260005,53.58565022421524,40.55370113621029,44.896789366865825,-4.343088230655532,10891.76523034095,10563.414847784048
2018-06-22,10821.849609375,10837.0,10710.4501953125,10742.7001953125,229800.0,0.0075178522624927,0.0074897340489533,10738.425,10742.374583461433,65.12556379948907,42.72495831297965,44.4624231560886,-1.7374648431089454,10897.08688167852,10579.763118321478
2018-06-25,10762.4501953125,10831.0498046875,10753.0498046875,10822.900390625,229600.0,-0.0054888412061319,-0.0055039602444048,10742.114990234375,10744.286546494866,62.76389124080605,39.2007768218391,43.410093889238695,-4.209317067399596,10899.328852638544,10584.901127830206
2018-06-26,10769.150390625,10805.25,10732.5498046875,10742.7001953125,220000.0,0.0006225529680423,0.0006223592623338,10748.90751953125,10746.654531650116,57.30465320456541,36.527421982520536,42.03355950789506,-5.506137525374527,10897.847169768573,10599.967869293929
2018-06-27,10671.400390625,10785.5,10652.400390625,10785.5,246000.0,-0.0090768534614481,-0.0091182990836827,10751.76005859375,10739.487470600105,41.817930070483364,26.218925490376932,38.87063270439144,-12.651707214014507,10891.766168591614,10611.753948595888
2018-06-28,10589.099609375,10674.2001953125,10557.7001953125,10660.7998046875,352300.0,-0.0077122756374413,-0.0077421690317812,10744.40751953125,10725.164817150095,36.755390972258446,11.278372463877531,33.35218065628866,-22.07380819241113,10902.182635885027,10586.632403177475
2018-06-29,10714.2998046875,10723.0498046875,10612.349609375,10612.849609375,242800.0,0.0118234977411728,0.0117541463075279,10745.3125,10724.13005405842,45.342632125909326,9.431762482699924,28.568097021570914,-19.13633453887099,10902.12807284304,10588.49692715696
2018-07-02,10657.2998046875,10736.150390625,10604.650390625,10732.349609375,295400.0,-0.005319993003655,-0.0053341945569373,10746.752490234376,10717.765268404046,38.12179840634561,3.33049526117793,23.52057666949232,-20.19008140831439,10899.52851577252,10593.976464696232
2018-07-03,10699.900390625,10713.2998046875,10630.25,10668.599609375,202100.0,0.0039973151471972,0.0039893471097838,10752.089990234375,10716.063851472707,40.318630258900654,1.9106831223944027,19.19859796007274,-17.287914837678336,10888.895020543356,10615.284959925395
2018-07-04,10769.900390625,10777.150390625,10677.75,10715.0,173900.0,0.0065421169772132,0.0065208102070441,10756.352490234374,10721.191140915784,47.705026089796846,6.360566111981825,16.630991590454556,-10.270425478472731,10889.575619371642,10623.129361097106
2018-07-05,10749.75,10786.0498046875,10726.25,10786.0498046875,220500.0,-0.0018709913642785,-0.0018727438548922,10755.422509765625,10723.911032257138,45.96328135605806,8.167018021351396,14.938196876633926,-6.77117885528253,10888.552659688268,10622.292359842982
2018-07-06,10772.650390625,10816.349609375,10735.0498046875,10744.150390625,0.0,0.002130318437638,0.0021280525268188,10755.672509765625,10728.55287591122,48.39381238307678,11.316069703661924,14.213771442039526,-2.8977017383776023,10888.918071513466,10622.426948017785
2018-07-09,10852.900390625,10860.349609375,10807.150390625,10838.2998046875,183600.0,0.0074494202531476,0.0074218103557948,10758.97001953125,10740.395496360152,58.503963724256785,20.05602678007199,15.38222250964602,4.673804270425968,10898.586637066,10619.3534019965
2018-07-10,10947.25,10956.900390625,10876.650390625,10902.75,197000.0,0.0086934926129518,0.0086559217967663,10764.1900390625,10760.095925278232,60.065485547958964,34.201477353841256,19.146073478485068,15.055403875356188,10923.437871642038,10604.942206482961
2018-07-11,10948.2998046875,10976.650390625,10923.0,10956.400390625,222300.0,9.589665783638068e-05,9.589206004582807e-05,10768.77001953125,10778.020104269592,62.32745467834729,44.978080002334536,24.312474783254963,20.665605219079573,10943.715511931652,10593.824527130848
